"election_year","state","type","party","value","party_short","candidate","candidate_state","vp","vp_state","candidate_state_abb","vp_state_abb"
2012,"NY","evote","republican",0,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"NY","popvote","democrat",4485741,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"NY","popvote","republican",2490431,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"NY","popvote","others",104987,NA,NA,NA,NA,NA,NA,NA
2012,"NY","evote","diff",29,NA,NA,NA,NA,NA,NA,NA
2012,"NY","popvote","diff",1995310,NA,NA,NA,NA,NA,NA,NA
2012,"NY","popvoteperc","democrat",0.633475536984835,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"NY","popvoteperc","republican",0.351698217763505,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"NY","popvoteperc","diff",0.281777319221331,NA,NA,NA,NA,NA,NA,NA
2012,"NC","evote","democrat",0,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"NC","evote","republican",15,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"NC","popvote","democrat",2178391,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"NC","popvote","republican",2270395,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"NC","popvote","others",56586,NA,NA,NA,NA,NA,NA,NA
2012,"NC","evote","diff",-15,NA,NA,NA,NA,NA,NA,NA
2012,"NC","popvote","diff",-92004,NA,NA,NA,NA,NA,NA,NA
2012,"NC","popvoteperc","democrat",0.483509685770676,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"NC","popvoteperc","republican",0.50393064102143,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"NC","popvoteperc","diff",-0.0204209552507539,NA,NA,NA,NA,NA,NA,NA
2012,"ND","evote","democrat",0,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"ND","evote","republican",3,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"ND","popvote","democrat",124827,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"ND","popvote","republican",188163,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"ND","popvote","others",9637,NA,NA,NA,NA,NA,NA,NA
2012,"ND","evote","diff",-3,NA,NA,NA,NA,NA,NA,NA
2012,"ND","popvote","diff",-63336,NA,NA,NA,NA,NA,NA,NA
2012,"ND","popvoteperc","democrat",0.386908101305842,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"ND","popvoteperc","republican",0.583221491071733,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"ND","popvoteperc","diff",-0.196313389765891,NA,NA,NA,NA,NA,NA,NA
2012,"OH","evote","democrat",18,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"OH","evote","republican",0,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"OH","popvote","democrat",2827709,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"OH","popvote","republican",2661437,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"OH","popvote","others",91701,NA,NA,NA,NA,NA,NA,NA
2012,"OH","evote","diff",18,NA,NA,NA,NA,NA,NA,NA
2012,"OH","popvote","diff",166272,NA,NA,NA,NA,NA,NA,NA
2012,"OH","popvoteperc","democrat",0.506680975127969,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"OH","popvoteperc","republican",0.476887648057723,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"OH","popvoteperc","diff",0.0297933270702458,NA,NA,NA,NA,NA,NA,NA
2012,"OK","evote","democrat",0,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"OK","evote","republican",7,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"OK","popvote","democrat",443547,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"OK","popvote","republican",891325,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"OK","popvote","others",0,NA,NA,NA,NA,NA,NA,NA
2012,"OK","evote","diff",-7,NA,NA,NA,NA,NA,NA,NA
2012,"OK","popvote","diff",-447778,NA,NA,NA,NA,NA,NA,NA
2012,"OK","popvoteperc","democrat",0.332276802569834,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"OK","popvoteperc","republican",0.667723197430166,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"OK","popvoteperc","diff",-0.335446394860331,NA,NA,NA,NA,NA,NA,NA
2012,"OR","evote","democrat",7,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"OR","evote","republican",0,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"OR","popvote","democrat",970488,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"OR","popvote","republican",754175,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"OR","popvote","others",64607,NA,NA,NA,NA,NA,NA,NA
2012,"OR","evote","diff",7,NA,NA,NA,NA,NA,NA,NA
2012,"OR","popvote","diff",216313,NA,NA,NA,NA,NA,NA,NA
2012,"OR","popvoteperc","democrat",0.54239326652769,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"OR","popvoteperc","republican",0.421498711765133,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"OR","popvoteperc","diff",0.120894554762557,NA,NA,NA,NA,NA,NA,NA
2012,"PA","evote","democrat",20,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"PA","evote","republican",0,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"PA","popvote","democrat",2990274,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"PA","popvote","republican",2680434,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"PA","popvote","others",82962,NA,NA,NA,NA,NA,NA,NA
2012,"PA","evote","diff",20,NA,NA,NA,NA,NA,NA,NA
2012,"PA","popvote","diff",309840,NA,NA,NA,NA,NA,NA,NA
2012,"PA","popvoteperc","democrat",0.519715937827508,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"PA","popvoteperc","republican",0.46586509132432,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"PA","popvoteperc","diff",0.0538508465031884,NA,NA,NA,NA,NA,NA,NA
2012,"RI","evote","democrat",4,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"RI","evote","republican",0,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"RI","popvote","democrat",279677,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"RI","popvote","republican",157204,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"RI","popvote","others",9168,NA,NA,NA,NA,NA,NA,NA
2012,"RI","evote","diff",4,NA,NA,NA,NA,NA,NA,NA
2012,"RI","popvote","diff",122473,NA,NA,NA,NA,NA,NA,NA
2012,"RI","popvoteperc","democrat",0.627009588632639,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"RI","popvoteperc","republican",0.35243661570814,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"RI","popvoteperc","diff",0.274572972924499,NA,NA,NA,NA,NA,NA,NA
2012,"SC","evote","democrat",0,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"SC","evote","republican",9,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"SC","popvote","democrat",865941,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"SC","popvote","republican",1071645,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"SC","popvote","others",26532,NA,NA,NA,NA,NA,NA,NA
2012,"SC","evote","diff",-9,NA,NA,NA,NA,NA,NA,NA
2012,"SC","popvote","diff",-205704,NA,NA,NA,NA,NA,NA,NA
2012,"SC","popvoteperc","democrat",0.440880334073615,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"SC","popvoteperc","republican",0.545611312558614,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"SC","popvoteperc","diff",-0.104730978484999,NA,NA,NA,NA,NA,NA,NA
2012,"SD","evote","democrat",0,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"SD","evote","republican",3,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"SD","popvote","democrat",145039,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"SD","popvote","republican",210610,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"SD","popvote","others",8166,NA,NA,NA,NA,NA,NA,NA
2012,"SD","evote","diff",-3,NA,NA,NA,NA,NA,NA,NA
2012,"SD","popvote","diff",-65571,NA,NA,NA,NA,NA,NA,NA
2012,"SD","popvoteperc","democrat",0.398661407583525,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"SD","popvoteperc","republican",0.578893118755411,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"SD","popvoteperc","diff",-0.180231711171887,NA,NA,NA,NA,NA,NA,NA
2012,"TN","evote","democrat",0,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"TN","evote","republican",11,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"TN","popvote","democrat",960709,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"TN","popvote","republican",1462330,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"TN","popvote","others",35538,NA,NA,NA,NA,NA,NA,NA
2012,"TN","evote","diff",-11,NA,NA,NA,NA,NA,NA,NA
2012,"TN","popvote","diff",-501621,NA,NA,NA,NA,NA,NA,NA
2012,"TN","popvoteperc","democrat",0.390758149937952,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"TN","popvoteperc","republican",0.594787147199376,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"TN","popvoteperc","diff",-0.204028997261424,NA,NA,NA,NA,NA,NA,NA
2012,"TX","evote","democrat",0,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"TX","evote","republican",38,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"TX","popvote","democrat",3308124,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"TX","popvote","republican",4569843,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"TX","popvote","others",115884,NA,NA,NA,NA,NA,NA,NA
2012,"TX","evote","diff",-38,NA,NA,NA,NA,NA,NA,NA
2012,"TX","popvote","diff",-1261719,NA,NA,NA,NA,NA,NA,NA
2012,"TX","popvoteperc","democrat",0.413833582837609,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"TX","popvoteperc","republican",0.571669774680564,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"TX","popvoteperc","diff",-0.157836191842955,NA,NA,NA,NA,NA,NA,NA
2012,"UT","evote","democrat",0,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"UT","evote","republican",6,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"UT","popvote","democrat",251813,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"UT","popvote","republican",740600,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"UT","popvote","others",25027,NA,NA,NA,NA,NA,NA,NA
2012,"UT","evote","diff",-6,NA,NA,NA,NA,NA,NA,NA
2012,"UT","popvote","diff",-488787,NA,NA,NA,NA,NA,NA,NA
2012,"UT","popvoteperc","democrat",0.247496658279604,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"UT","popvoteperc","republican",0.727905331026891,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"UT","popvoteperc","diff",-0.480408672747287,NA,NA,NA,NA,NA,NA,NA
2012,"VT","evote","democrat",3,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"VT","evote","republican",0,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"VT","popvote","democrat",199239,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"VT","popvote","republican",92698,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"VT","popvote","others",7353,NA,NA,NA,NA,NA,NA,NA
2012,"VT","evote","diff",3,NA,NA,NA,NA,NA,NA,NA
2012,"VT","popvote","diff",106541,NA,NA,NA,NA,NA,NA,NA
2012,"VT","popvoteperc","democrat",0.665705503023823,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"VT","popvoteperc","republican",0.309726352367269,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"VT","popvoteperc","diff",0.355979150656554,NA,NA,NA,NA,NA,NA,NA
2012,"VA","evote","democrat",13,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"VA","evote","republican",0,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"VA","popvote","democrat",1971820,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"VA","popvote","republican",1822522,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"VA","popvote","others",60147,NA,NA,NA,NA,NA,NA,NA
2012,"VA","evote","diff",13,NA,NA,NA,NA,NA,NA,NA
2012,"VA","popvote","diff",149298,NA,NA,NA,NA,NA,NA,NA
2012,"VA","popvoteperc","democrat",0.511564567962186,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"VA","popvoteperc","republican",0.472831028963891,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"VA","popvoteperc","diff",0.0387335389982952,NA,NA,NA,NA,NA,NA,NA
2012,"WA","evote","democrat",12,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"WA","evote","republican",0,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"WA","popvote","democrat",1755396,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"WA","popvote","republican",1290670,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"WA","popvote","others",79450,NA,NA,NA,NA,NA,NA,NA
2012,"WA","evote","diff",12,NA,NA,NA,NA,NA,NA,NA
2012,"WA","popvote","diff",464726,NA,NA,NA,NA,NA,NA,NA
2012,"WA","popvoteperc","democrat",0.561633982996728,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"WA","popvoteperc","republican",0.412946214321091,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"WA","popvoteperc","diff",0.148687768675636,NA,NA,NA,NA,NA,NA,NA
2012,"WV","evote","democrat",0,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"WV","evote","republican",5,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"WV","popvote","democrat",238269,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"WV","popvote","republican",417655,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"WV","popvote","others",14514,NA,NA,NA,NA,NA,NA,NA
2012,"WV","evote","diff",-5,NA,NA,NA,NA,NA,NA,NA
2012,"WV","popvote","diff",-179386,NA,NA,NA,NA,NA,NA,NA
2012,"WV","popvoteperc","democrat",0.355393041563873,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"WV","popvoteperc","republican",0.622958424194333,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"WV","popvoteperc","diff",-0.267565382630459,NA,NA,NA,NA,NA,NA,NA
2012,"WI","evote","democrat",10,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"WI","evote","republican",0,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"WI","popvote","democrat",1620985,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"WI","popvote","republican",1407966,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"WI","popvote","others",39483,NA,NA,NA,NA,NA,NA,NA
2012,"WI","evote","diff",10,NA,NA,NA,NA,NA,NA,NA
2012,"WI","popvote","diff",213019,NA,NA,NA,NA,NA,NA,NA
2012,"WI","popvoteperc","democrat",0.528277616530126,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"WI","popvoteperc","republican",0.458854907747731,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"WI","popvoteperc","diff",0.0694227087823953,NA,NA,NA,NA,NA,NA,NA
2012,"WY","evote","democrat",0,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"WY","evote","republican",3,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"WY","popvote","democrat",69286,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"WY","popvote","republican",170962,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"WY","popvote","others",8813,NA,NA,NA,NA,NA,NA,NA
2012,"WY","evote","diff",-3,NA,NA,NA,NA,NA,NA,NA
2012,"WY","popvote","diff",-101676,NA,NA,NA,NA,NA,NA,NA
2012,"WY","popvoteperc","democrat",0.278188877423603,"D","Obama","Illinois","Joe Biden","Delaware","IL","DE"
2012,"WY","popvoteperc","republican",0.686426216870566,"R","Romney","Massachusetts","Paul Ryan","Wisconsin","MA","WI"
2012,"WY","popvoteperc","diff",-0.408237339446963,NA,NA,NA,NA,NA,NA,NA
2016,"AL","evote","republican",9,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"AL","evote","democrat",0,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"AL","popvote","republican",1318255,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"AL","popvote","democrat",729547,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"AL","popvote","others",75570,NA,NA,NA,NA,NA,NA,NA
2016,"AL","evote","diff",-9,NA,NA,NA,NA,NA,NA,NA
2016,"AL","popvote","diff",-588708,NA,NA,NA,NA,NA,NA,NA
2016,"AL","popvoteperc","democrat",0.343579457579736,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"AL","popvoteperc","republican",0.620830923644091,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"AL","popvoteperc","diff",-0.277251466064354,NA,NA,NA,NA,NA,NA,NA
2016,"AK","evote","republican",3,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"AK","evote","democrat",0,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"AK","popvote","republican",163387,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"AK","popvote","democrat",116454,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"AK","popvote","others",38767,NA,NA,NA,NA,NA,NA,NA
2016,"AK","evote","diff",-3,NA,NA,NA,NA,NA,NA,NA
2016,"AK","popvote","diff",-46933,NA,NA,NA,NA,NA,NA,NA
2016,"AK","popvoteperc","democrat",0.36550871290112,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"AK","popvoteperc","republican",0.512815120775373,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"AK","popvoteperc","diff",-0.147306407874253,NA,NA,NA,NA,NA,NA,NA
2016,"AZ","evote","republican",11,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"AZ","evote","democrat",0,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"AZ","popvote","republican",1252401,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"AZ","popvote","democrat",1161167,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"AZ","popvote","others",159597,NA,NA,NA,NA,NA,NA,NA
2016,"AZ","evote","diff",-11,NA,NA,NA,NA,NA,NA,NA
2016,"AZ","popvote","diff",-91234,NA,NA,NA,NA,NA,NA,NA
2016,"AZ","popvoteperc","democrat",0.451260218446932,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"AZ","popvoteperc","republican",0.48671616472321,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"AZ","popvoteperc","diff",-0.0354559462762784,NA,NA,NA,NA,NA,NA,NA
2016,"AR","evote","republican",6,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"AR","evote","democrat",0,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"AR","popvote","republican",684872,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"AR","popvote","democrat",380494,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"AR","popvote","others",65310,NA,NA,NA,NA,NA,NA,NA
2016,"AR","evote","diff",-6,NA,NA,NA,NA,NA,NA,NA
2016,"AR","popvote","diff",-304378,NA,NA,NA,NA,NA,NA,NA
2016,"AR","popvoteperc","democrat",0.336519038168317,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"AR","popvoteperc","republican",0.605719056564392,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"AR","popvoteperc","diff",-0.269200018396075,NA,NA,NA,NA,NA,NA,NA
2016,"CA","evote","republican",0,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"CA","evote","democrat",55,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"CA","popvote","republican",4483814,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"CA","popvote","democrat",8753792,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"CA","popvote","others",943998,NA,NA,NA,NA,NA,NA,NA
2016,"CA","evote","diff",55,NA,NA,NA,NA,NA,NA,NA
2016,"CA","popvote","diff",4269978,NA,NA,NA,NA,NA,NA,NA
2016,"CA","popvoteperc","democrat",0.617263886369976,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"CA","popvoteperc","republican",0.316171146789884,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"CA","popvoteperc","diff",0.301092739580093,NA,NA,NA,NA,NA,NA,NA
2016,"CO","evote","republican",0,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"CO","evote","democrat",9,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"CO","popvote","republican",1202484,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"CO","popvote","democrat",1338870,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"CO","popvote","others",238893,NA,NA,NA,NA,NA,NA,NA
2016,"CO","evote","diff",9,NA,NA,NA,NA,NA,NA,NA
2016,"CO","popvote","diff",136386,NA,NA,NA,NA,NA,NA,NA
2016,"CO","popvoteperc","democrat",0.481565127127194,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
